current_date,Time,Temperature,Dew Point,Humidity,Wind speed,Wind Gust,Pressure,Precip
20220419,02:51,45,42,90%,20mph,26mph,29.53in,0.43in
20220419,03:51,45,42,90%,25mph,35mph,29.46in,0.23in
20220419,04:51,46,43,89%,21mph,29mph,29.43in,0.04in
20220419,05:51,42,39,89%,21mph,0mph,29.47in,0.04in
20220419,06:51,40,37,89%,24mph,37mph,29.52in,0.0in
20220419,07:51,43,37,80%,17mph,29mph,29.57in,0.0in
20220419,08:51,43,35,74%,23mph,32mph,29.6in,0in
20220419,09:51,46,34,63%,18mph,31mph,29.63in,0in
20220419,10:51,47,31,54%,23mph,37mph,29.67in,0in
20220419,11:51,45,29,53%,24mph,33mph,29.7in,0in
20220419,12:51,48,24,39%,25mph,39mph,29.72in,0.0in
20220419,13:51,48,26,42%,18mph,33mph,29.75in,0in
20220419,14:51,50,23,35%,18mph,33mph,29.77in,0in
20220419,15:51,49,25,39%,23mph,33mph,29.79in,0in
20220419,16:51,49,24,38%,16mph,24mph,29.8in,0in
20220419,17:51,49,24,38%,14mph,26mph,29.82in,0in
20220419,18:51,48,26,42%,12mph,28mph,29.84in,0in
20220419,19:51,46,27,47%,18mph,30mph,29.89in,0.0in
20220419,20:51,45,27,49%,15mph,28mph,29.92in,0in
20220419,21:51,45,27,49%,16mph,29mph,29.95in,0in
20220419,22:51,45,26,48%,23mph,29mph,29.97in,0in
20220419,23:51,45,24,44%,17mph,29mph,30.0in,0in
20220420,00:51,44,24,45%,17mph,29mph,30.02in,0in
20220420,01:51,43,24,47%,18mph,26mph,30.04in,0in
20220420,02:51,43,24,47%,17mph,0mph,30.07in,0in
20220420,03:51,44,25,47%,16mph,23mph,30.1in,0in
20220420,04:51,44,25,47%,12mph,0mph,30.14in,0in
20220420,05:51,45,24,44%,15mph,24mph,30.17in,0in
20220420,06:51,45,24,44%,14mph,25mph,30.21in,0in
20220420,07:51,46,24,42%,22mph,29mph,30.26in,0in
20220420,08:51,47,24,41%,23mph,30mph,30.27in,0in
20220420,09:51,49,25,39%,15mph,0mph,30.28in,0in
20220420,10:51,49,23,36%,23mph,31mph,30.29in,0in
20220420,11:51,52,24,34%,15mph,21mph,30.3in,0in
20220420,12:51,53,23,31%,15mph,23mph,30.3in,0in
20220420,13:51,55,22,28%,14mph,0mph,30.31in,0in
20220420,14:51,56,20,25%,0mph,0mph,30.32in,0in
20220420,15:51,57,20,24%,12mph,0mph,30.32in,0in
20220420,16:51,58,22,25%,13mph,0mph,30.33in,0in
20220420,17:51,59,21,23%,12mph,0mph,30.35in,0in
20220420,18:51,58,19,22%,3mph,0mph,30.36in,0in
20220420,19:51,54,34,47%,10mph,0mph,30.38in,0in
20220420,20:51,51,33,50%,6mph,0mph,30.41in,0in
20220420,21:51,50,34,54%,5mph,0mph,30.43in,0in
20220420,22:51,50,36,59%,5mph,0mph,30.45in,0in
20220420,23:51,50,36,59%,3mph,0mph,30.46in,0in
20220421,00:51,47,38,71%,6mph,0mph,30.46in,0in
20220421,01:51,46,38,73%,7mph,0mph,30.46in,0in
20220421,02:51,46,37,71%,6mph,0mph,30.45in,0in
20220421,03:51,45,38,76%,7mph,0mph,30.45in,0in
20220421,04:51,45,39,80%,3mph,0mph,30.46in,0in
20220421,05:51,45,39,80%,6mph,0mph,30.48in,0in
20220421,06:51,46,41,83%,3mph,0mph,30.48in,0in
20220421,07:51,50,41,71%,6mph,0mph,30.49in,0in
20220421,08:51,52,35,53%,9mph,0mph,30.48in,0in
20220421,09:51,55,37,51%,12mph,0mph,30.48in,0in
20220421,10:51,56,36,47%,13mph,20mph,30.47in,0in
20220421,11:51,57,30,36%,21mph,32mph,30.45in,0in
20220421,12:51,57,30,36%,22mph,29mph,30.44in,0in
20220421,13:51,57,29,34%,22mph,31mph,30.4in,0in
20220421,14:51,55,34,45%,23mph,32mph,30.39in,0in
20220421,15:51,54,36,51%,22mph,31mph,30.34in,0in
20220421,16:51,53,37,55%,17mph,29mph,30.32in,0in
20220421,17:51,52,37,57%,21mph,26mph,30.33in,0in
20220421,18:51,52,39,61%,17mph,0mph,30.31in,0in
20220421,19:51,53,41,64%,10mph,0mph,30.31in,0in
20220421,20:51,52,41,66%,8mph,0mph,30.31in,0in
20220421,21:51,53,42,66%,12mph,0mph,30.31in,0in
20220421,22:51,54,41,62%,8mph,0mph,30.31in,0in
20220421,23:51,54,40,59%,8mph,0mph,30.31in,0in
20220422,00:51,53,40,61%,9mph,0mph,30.31in,0in
20220422,01:51,53,39,59%,7mph,0mph,30.3in,0in
20220422,02:51,53,39,59%,5mph,0mph,30.29in,0in
20220422,03:51,54,40,59%,6mph,0mph,30.28in,0in
20220422,04:51,54,40,59%,5mph,0mph,30.28in,0in
20220422,05:51,53,40,61%,0mph,0mph,30.29in,0in
20220422,06:51,56,43,62%,7mph,0mph,30.31in,0in
20220422,07:51,55,44,67%,12mph,0mph,30.33in,0in
20220422,08:51,58,45,62%,13mph,0mph,30.34in,0in
20220422,09:51,60,40,47%,16mph,24mph,30.34in,0in
20220422,10:51,61,35,38%,17mph,0mph,30.35in,0in
20220422,11:51,62,34,35%,17mph,24mph,30.34in,0in
20220422,12:51,64,25,23%,17mph,0mph,30.33in,0in
20220422,13:51,65,22,19%,20mph,24mph,30.31in,0in
20220422,14:51,67,23,19%,13mph,24mph,30.3in,0in
20220422,15:51,67,24,20%,14mph,18mph,30.29in,0in
20220422,16:51,67,24,20%,13mph,0mph,30.29in,0in
20220422,17:51,66,25,21%,13mph,0mph,30.3in,0in
20220422,18:51,64,27,25%,12mph,0mph,30.3in,0in
20220422,19:51,63,27,26%,12mph,0mph,30.32in,0in
20220422,20:51,61,30,31%,12mph,0mph,30.34in,0in
20220422,21:51,61,27,27%,12mph,0mph,30.35in,0in
20220422,22:51,57,32,39%,8mph,0mph,30.37in,0in
20220422,23:51,55,32,42%,7mph,0mph,30.37in,0in
20220423,00:51,55,29,37%,6mph,0mph,30.39in,0in
20220423,01:51,54,29,38%,7mph,0mph,30.38in,0in
20220423,02:51,51,35,54%,5mph,0mph,30.36in,0in
20220423,03:51,52,30,43%,8mph,0mph,30.36in,0in
20220423,04:51,51,31,46%,7mph,0mph,30.37in,0in
20220423,05:51,50,33,52%,3mph,0mph,30.38in,0in
20220423,06:51,50,34,54%,6mph,0mph,30.39in,0in
20220423,07:51,50,33,52%,5mph,0mph,30.41in,0in
20220423,08:51,51,32,48%,7mph,0mph,30.4in,0in
20220423,09:51,54,32,43%,5mph,0mph,30.4in,0in
20220423,10:51,56,32,40%,6mph,0mph,30.39in,0in
20220423,11:51,57,31,37%,8mph,0mph,30.36in,0in
20220423,12:51,60,32,35%,0mph,0mph,30.34in,0in
20220423,13:51,60,30,32%,12mph,18mph,30.32in,0in
20220423,14:51,60,29,31%,10mph,0mph,30.28in,0in
20220423,15:51,60,29,31%,10mph,0mph,30.26in,0in
20220423,16:51,60,31,33%,10mph,0mph,30.23in,0in
20220423,17:51,58,34,41%,10mph,0mph,30.23in,0in
20220423,18:51,56,35,45%,13mph,0mph,30.22in,0in
20220423,19:51,55,38,53%,13mph,0mph,30.22in,0in
20220423,20:51,55,38,53%,7mph,0mph,30.23in,0in
20220423,21:51,55,38,53%,3mph,0mph,30.25in,0in
20220423,22:51,55,39,55%,8mph,0mph,30.25in,0in
20220423,23:51,55,38,53%,0mph,0mph,30.24in,0in
20220424,00:51,55,41,59%,5mph,0mph,30.23in,0in
20220424,01:51,54,42,64%,6mph,0mph,30.21in,0in
20220424,02:51,53,41,64%,5mph,0mph,30.19in,0in
20220424,03:51,53,39,59%,5mph,0mph,30.19in,0in
20220424,04:51,52,42,69%,5mph,0mph,30.19in,0in
20220424,05:51,50,43,77%,8mph,0mph,30.2in,0in
20220424,06:51,51,43,74%,7mph,0mph,30.22in,0in
20220424,07:51,52,42,69%,8mph,0mph,30.23in,0in
20220424,08:51,56,41,57%,10mph,0mph,30.22in,0in
20220424,09:51,58,33,39%,13mph,0mph,30.23in,0in
20220424,10:51,56,36,47%,15mph,0mph,30.23in,0in
20220424,11:51,56,34,44%,14mph,0mph,30.24in,0in
20220424,12:51,55,36,49%,15mph,0mph,30.24in,0in
20220424,13:51,59,32,36%,14mph,23mph,30.23in,0in
20220424,14:51,59,29,32%,14mph,20mph,30.22in,0in
20220424,15:51,58,28,32%,9mph,21mph,30.22in,0in
20220424,16:51,57,30,36%,13mph,0mph,30.22in,0in
20220424,17:51,57,28,33%,12mph,0mph,30.22in,0in
20220424,18:51,53,26,35%,13mph,0mph,30.22in,0in
20220424,19:51,52,25,35%,9mph,0mph,30.23in,0in
20220424,20:51,50,24,36%,10mph,0mph,30.23in,0in
20220424,21:51,49,25,39%,6mph,0mph,30.23in,0in
20220424,22:51,49,23,36%,8mph,0mph,30.21in,0in
20220424,23:51,49,25,39%,9mph,0mph,30.2in,0in
20220425,00:51,48,28,46%,7mph,0mph,30.2in,0in
20220425,01:51,48,31,52%,6mph,0mph,30.19in,0in
20220425,02:51,47,33,59%,6mph,0mph,30.19in,0in
20220425,03:51,47,33,59%,7mph,0mph,30.18in,0in
20220425,04:51,46,34,63%,5mph,0mph,30.19in,0in
20220425,05:51,46,35,66%,7mph,0mph,30.2in,0in
20220425,06:51,48,36,63%,12mph,0mph,30.22in,0in
20220425,07:51,49,37,64%,12mph,0mph,30.23in,0in
20220425,08:51,50,37,61%,10mph,0mph,30.24in,0in
20220425,09:51,52,39,61%,10mph,0mph,30.23in,0in
20220425,10:51,52,39,61%,12mph,0mph,30.24in,0in
20220425,11:51,51,40,66%,10mph,0mph,30.25in,0in
20220425,12:51,52,40,63%,12mph,0mph,30.26in,0in
20220425,13:51,54,38,55%,8mph,0mph,30.26in,0in
20220425,14:51,57,32,39%,9mph,0mph,30.24in,0in
20220425,15:51,56,31,39%,12mph,0mph,30.24in,0in
20220425,16:51,56,33,42%,12mph,0mph,30.23in,0in
20220425,17:51,56,35,45%,10mph,0mph,30.22in,0in
20220425,18:51,56,32,40%,12mph,0mph,30.21in,0in
20220425,19:51,54,32,43%,9mph,0mph,30.2in,0in
20220425,20:51,54,34,47%,10mph,0mph,30.2in,0in
20220425,21:51,53,35,50%,8mph,0mph,30.2in,0in
20220425,22:51,52,36,54%,10mph,0mph,30.19in,0in
20220425,23:51,53,36,52%,9mph,0mph,30.18in,0in
20220426,00:51,53,38,57%,8mph,0mph,30.17in,0in
20220426,01:51,53,39,59%,9mph,0mph,30.15in,0in
20220426,02:51,53,39,59%,9mph,0mph,30.12in,0in
20220426,03:51,53,41,64%,10mph,0mph,30.12in,0in
20220426,04:51,53,42,66%,6mph,0mph,30.11in,0in
20220426,05:51,52,44,74%,5mph,0mph,30.11in,0.0in
20220426,06:51,52,45,77%,8mph,0mph,30.11in,0in
20220426,07:51,51,46,83%,13mph,0mph,30.1in,0.0in
20220426,08:51,50,46,86%,13mph,0mph,30.09in,0.0in
20220426,09:51,50,47,89%,12mph,0mph,30.07in,0in
20220426,10:51,50,46,86%,14mph,0mph,30.06in,0in
20220426,11:51,52,47,83%,17mph,0mph,30.04in,0in
20220426,12:51,52,47,83%,13mph,0mph,30.01in,0in
20220426,13:51,52,47,83%,13mph,0mph,29.99in,0in
20220426,14:51,53,48,83%,10mph,0mph,29.98in,0in
20220426,15:51,53,48,83%,9mph,0mph,29.97in,0.0in
20220426,16:51,53,48,83%,10mph,0mph,29.95in,0.0in
20220426,17:51,55,50,83%,6mph,0mph,29.95in,0in
20220426,18:51,57,50,77%,0mph,0mph,29.95in,0.0in
20220426,19:51,57,51,81%,3mph,0mph,29.95in,0.04in
20220426,20:51,57,52,83%,3mph,0mph,29.93in,0.0in
20220426,21:51,57,52,83%,5mph,0mph,29.91in,0.0in
20220426,22:51,55,51,86%,5mph,0mph,29.9in,0.01in
20220426,23:51,56,52,87%,0mph,0mph,29.9in,0.0in
20220427,00:51,59,53,81%,12mph,0mph,29.89in,0in
20220427,01:51,55,47,74%,21mph,29mph,29.9in,0in
20220427,02:51,52,41,66%,21mph,26mph,29.91in,0in
20220427,03:51,50,36,59%,15mph,25mph,29.92in,0in
20220427,04:51,50,36,59%,17mph,0mph,29.93in,0in
20220427,05:51,49,32,52%,22mph,29mph,29.93in,0in
20220427,06:51,49,28,44%,17mph,23mph,29.94in,0in
20220427,07:51,50,29,44%,18mph,25mph,29.94in,0in
20220427,08:51,50,28,43%,20mph,31mph,29.93in,0in
20220427,09:51,52,29,41%,23mph,35mph,29.91in,0in
20220427,10:51,53,27,37%,24mph,30mph,29.9in,0in
20220427,11:51,54,25,33%,21mph,29mph,29.89in,0in
20220427,12:51,53,25,34%,21mph,30mph,29.87in,0in
20220427,13:51,53,26,35%,25mph,33mph,29.88in,0in
20220427,14:51,53,25,34%,26mph,33mph,29.89in,0in
20220427,15:51,54,21,28%,25mph,37mph,29.88in,0in
20220427,16:51,52,23,32%,20mph,35mph,29.89in,0in
20220427,17:51,50,24,36%,25mph,38mph,29.91in,0in
20220427,18:51,49,24,38%,20mph,29mph,29.93in,0in
20220427,19:51,47,24,41%,25mph,32mph,29.95in,0in
20220427,20:51,46,24,42%,20mph,28mph,29.97in,0in
20220427,21:51,44,24,45%,24mph,35mph,29.99in,0in
20220427,22:51,43,23,45%,23mph,37mph,30.0in,0in
20220427,23:51,43,23,45%,22mph,30mph,30.0in,0in
20220428,00:51,42,22,45%,18mph,0mph,29.99in,0in
20220428,01:51,42,22,45%,24mph,32mph,29.98in,0in
20220428,02:51,42,25,51%,17mph,29mph,29.97in,0in
20220428,03:51,42,26,53%,20mph,26mph,29.97in,0in
20220428,04:51,41,26,55%,21mph,31mph,29.96in,0in
20220428,05:51,41,25,53%,21mph,26mph,29.97in,0in
20220428,06:51,41,23,49%,21mph,30mph,29.99in,0in
20220428,07:51,42,23,47%,20mph,0mph,30.01in,0in
20220428,08:51,43,22,43%,16mph,25mph,30.01in,0in
20220428,09:51,45,20,37%,21mph,33mph,30.0in,0in
20220428,10:51,48,18,30%,22mph,30mph,30.0in,0in
20220428,11:51,50,16,26%,21mph,29mph,29.98in,0in
20220428,12:51,52,15,23%,25mph,35mph,29.96in,0in
20220428,13:51,54,13,20%,28mph,35mph,29.94in,0in
20220428,14:51,55,12,18%,23mph,35mph,29.92in,0in
20220428,15:51,56,12,18%,22mph,33mph,29.91in,0in
20220428,16:51,56,10,16%,22mph,37mph,29.91in,0in
20220428,17:51,55,10,17%,23mph,36mph,29.93in,0in
20220428,18:51,54,11,18%,24mph,35mph,29.94in,0in
20220428,19:51,52,10,19%,28mph,37mph,29.97in,0in
20220428,20:51,50,10,20%,21mph,29mph,30.01in,0in
20220428,21:51,49,15,26%,21mph,31mph,30.05in,0in
20220428,22:51,48,11,22%,16mph,25mph,30.07in,0in
20220428,23:51,47,11,23%,13mph,0mph,30.08in,0in
20220429,00:51,46,12,25%,13mph,0mph,30.07in,0in
20220429,01:51,45,13,27%,17mph,0mph,30.06in,0in
20220429,02:51,45,12,26%,17mph,0mph,30.06in,0in
20220429,03:51,44,14,30%,15mph,23mph,30.07in,0in
20220429,04:51,43,14,31%,16mph,0mph,30.07in,0in
20220429,05:51,43,15,32%,16mph,0mph,30.08in,0in
20220429,06:51,43,15,32%,15mph,0mph,30.1in,0in
20220429,07:51,44,16,32%,15mph,21mph,30.1in,0in
20220429,08:51,46,13,26%,17mph,26mph,30.1in,0in
20220429,09:51,48,13,24%,17mph,0mph,30.09in,0in
20220429,10:51,50,13,23%,22mph,30mph,30.07in,0in
20220429,11:51,54,10,17%,20mph,28mph,30.04in,0in
20220429,12:51,57,7,14%,22mph,33mph,30.02in,0in
20220429,13:51,59,5,12%,17mph,28mph,29.99in,0in
20220429,14:51,60,10,14%,21mph,25mph,29.98in,0in
20220429,15:51,61,8,12%,18mph,26mph,29.96in,0in
20220429,16:51,61,6,11%,18mph,26mph,29.97in,0in
20220429,17:51,61,8,12%,17mph,28mph,29.97in,0in
20220429,18:51,60,7,12%,21mph,28mph,29.98in,0in
20220429,19:51,58,8,14%,20mph,24mph,30.0in,0in
20220429,20:51,57,11,16%,14mph,0mph,30.04in,0in
20220429,21:51,56,13,18%,17mph,25mph,30.07in,0in
20220429,22:51,54,16,22%,13mph,22mph,30.08in,0in
20220429,23:51,52,17,25%,15mph,23mph,30.09in,0in
20220430,00:51,51,17,26%,14mph,0mph,30.11in,0in
20220430,01:51,50,17,27%,14mph,0mph,30.1in,0in
20220430,02:51,49,19,31%,10mph,0mph,30.1in,0in
20220430,03:51,48,20,33%,9mph,0mph,30.1in,0in
20220430,04:51,47,19,33%,8mph,0mph,30.1in,0in
20220430,05:51,47,18,32%,7mph,0mph,30.12in,0in
20220430,06:51,47,18,32%,9mph,0mph,30.13in,0in
20220430,07:51,49,21,33%,9mph,0mph,30.13in,0in
20220430,08:51,51,21,31%,9mph,0mph,30.13in,0in
20220430,09:51,54,19,25%,10mph,0mph,30.11in,0in
20220430,10:51,57,17,21%,10mph,0mph,30.09in,0in
20220430,11:51,58,17,20%,12mph,21mph,30.08in,0in
20220430,12:51,61,20,21%,6mph,0mph,30.07in,0in
20220430,13:51,62,19,19%,3mph,0mph,30.05in,0in
20220430,14:51,64,20,18%,3mph,0mph,30.03in,0in
20220430,15:51,65,22,19%,8mph,0mph,30.01in,0in
20220430,16:51,65,20,18%,3mph,0mph,30.01in,0in
20220430,17:51,63,25,24%,7mph,0mph,30.01in,0in
20220430,18:51,60,23,24%,10mph,0mph,30.02in,0in
20220430,19:51,58,20,23%,8mph,0mph,30.04in,0in
20220430,20:51,58,22,25%,7mph,0mph,30.06in,0in
20220430,21:51,57,23,27%,8mph,0mph,30.08in,0in
20220430,22:51,56,24,29%,6mph,0mph,30.07in,0in
20220430,23:51,53,31,43%,8mph,0mph,30.07in,0in
20220501,00:51,52,33,49%,5mph,0mph,30.08in,0in
20220501,01:51,51,37,59%,7mph,0mph,30.08in,0in
20220501,02:51,50,37,61%,0mph,0mph,30.08in,0in
20220501,03:51,49,41,74%,5mph,0mph,30.08in,0in
20220501,04:51,48,37,66%,6mph,0mph,30.09in,0in
20220501,05:51,48,38,68%,3mph,0mph,30.09in,0in
20220501,06:51,48,35,61%,6mph,0mph,30.11in,0in
20220501,07:51,51,32,48%,6mph,0mph,30.12in,0in
20220501,08:51,54,31,41%,6mph,0mph,30.12in,0in
20220501,09:51,57,29,34%,9mph,0mph,30.12in,0in
20220501,10:51,60,31,33%,8mph,0mph,30.13in,0in
20220501,11:51,63,27,26%,7mph,0mph,30.11in,0in
20220501,12:51,65,32,29%,10mph,0mph,30.1in,0in
20220501,13:51,65,29,26%,12mph,0mph,30.08in,0in
20220501,14:51,65,29,26%,13mph,0mph,30.07in,0in
20220501,15:51,64,26,24%,12mph,0mph,30.06in,0in
20220501,16:51,63,24,23%,10mph,0mph,30.05in,0in
20220501,17:51,60,29,31%,14mph,0mph,30.06in,0in
20220501,18:51,61,35,38%,12mph,0mph,30.04in,0in
20220501,19:51,59,36,42%,14mph,0mph,30.03in,0in
20220501,20:51,59,35,41%,13mph,0mph,30.03in,0in
20220501,21:51,56,40,55%,13mph,0mph,30.04in,0in
20220501,22:51,55,43,64%,10mph,0mph,30.05in,0.0in
20220501,23:51,55,46,72%,7mph,0mph,30.07in,0.0in
20220502,00:51,55,46,72%,6mph,0mph,30.06in,0.0in
20220502,01:51,55,46,72%,6mph,0mph,30.04in,0in
20220502,02:51,55,44,67%,6mph,0mph,30.02in,0in
20220502,03:51,56,42,60%,3mph,0mph,30.01in,0in
20220502,04:51,55,44,67%,9mph,0mph,30.01in,0.0in
20220502,05:51,53,45,74%,10mph,0mph,30.0in,0.01in
20220502,06:51,52,47,83%,9mph,0mph,30.01in,0.27in
20220502,07:51,52,47,83%,5mph,0mph,30.04in,0.04in
20220502,08:51,52,47,83%,9mph,0mph,30.04in,0.0in
20220502,09:51,53,48,83%,10mph,0mph,30.04in,0in
20220502,10:51,54,49,83%,13mph,0mph,30.02in,0in
20220502,11:51,52,49,89%,14mph,0mph,30.02in,0.0in
20220502,12:51,52,49,89%,15mph,0mph,30.02in,0.02in
20220502,13:51,53,50,89%,14mph,0mph,30.0in,0.01in
20220502,14:51,52,49,89%,16mph,0mph,29.99in,0.0in
20220502,15:51,52,48,86%,18mph,0mph,29.99in,0.0in
20220502,16:51,51,48,89%,10mph,0mph,30.01in,0.0in
20220502,17:51,51,48,89%,13mph,0mph,30.01in,0.0in
20220502,18:51,51,48,89%,10mph,0mph,30.02in,0.0in
20220502,19:51,52,49,89%,9mph,0mph,30.04in,0.0in
20220502,20:51,52,49,89%,7mph,0mph,30.05in,0.0in
20220502,21:51,52,49,89%,7mph,0mph,30.06in,0in
20220502,22:51,52,48,86%,7mph,0mph,30.06in,0in
20220502,23:51,50,47,89%,5mph,0mph,30.06in,0in
20220503,00:51,52,48,86%,5mph,0mph,30.08in,0in
20220503,01:51,52,47,83%,5mph,0mph,30.08in,0in
20220503,02:51,52,48,86%,3mph,0mph,30.08in,0in
20220503,03:51,52,47,83%,3mph,0mph,30.09in,0in
20220503,04:51,52,47,83%,3mph,0mph,30.1in,0in
20220503,05:51,50,46,86%,5mph,0mph,30.11in,0in
20220503,06:51,55,48,77%,8mph,0mph,30.12in,0in
20220503,07:51,56,46,69%,9mph,20mph,30.13in,0in
20220503,08:51,55,46,72%,12mph,0mph,30.14in,0in
20220503,09:51,55,46,72%,13mph,0mph,30.15in,0in
20220503,10:51,55,45,69%,13mph,0mph,30.16in,0in
20220503,11:51,58,45,62%,12mph,0mph,30.15in,0in
20220503,12:51,59,45,60%,13mph,0mph,30.14in,0in
20220503,13:51,59,45,60%,14mph,0mph,30.15in,0in
20220503,14:51,59,44,58%,14mph,0mph,30.14in,0in
20220503,15:51,59,45,60%,13mph,0mph,30.13in,0in
20220503,16:51,57,45,64%,15mph,0mph,30.13in,0in
20220503,17:51,55,45,69%,12mph,0mph,30.14in,0in
20220503,18:51,54,47,77%,14mph,0mph,30.12in,0in
20220503,19:51,55,47,74%,12mph,0mph,30.1in,0in
20220503,20:51,55,45,69%,10mph,0mph,30.09in,0in
20220503,21:51,53,45,74%,10mph,0mph,30.09in,0in
20220503,22:51,53,45,74%,12mph,0mph,30.09in,0in
20220503,23:51,51,46,83%,7mph,0mph,30.09in,0.0in
20220504,00:51,50,46,86%,12mph,0mph,30.07in,0.0in
20220504,01:51,50,46,86%,10mph,0mph,30.06in,0.0in
20220504,02:51,50,46,86%,8mph,0mph,30.04in,0.0in
20220504,03:51,50,46,86%,5mph,0mph,30.05in,0.01in
20220504,04:51,50,46,86%,7mph,0mph,30.02in,0.06in
20220504,05:51,50,47,89%,3mph,0mph,30.01in,0.01in
20220504,06:51,51,47,86%,8mph,0mph,29.98in,0.01in
20220504,07:51,51,47,86%,8mph,0mph,29.96in,0.0in
20220504,08:51,51,47,86%,6mph,0mph,29.98in,0.0in
20220504,09:51,51,48,89%,10mph,0mph,29.97in,0.02in
20220504,10:51,51,48,89%,9mph,0mph,29.97in,0.01in
20220504,11:51,52,49,89%,10mph,0mph,29.96in,0in
20220504,12:51,53,49,86%,8mph,0mph,29.95in,0in
20220504,13:51,54,49,83%,7mph,0mph,29.94in,0in
20220504,14:51,55,49,80%,5mph,0mph,29.92in,0in
20220504,15:51,58,52,81%,5mph,0mph,29.91in,0in
20220504,16:51,62,53,72%,0mph,0mph,29.89in,0in
20220504,17:51,65,54,68%,3mph,0mph,29.89in,0in
20220504,18:51,66,53,63%,3mph,0mph,29.89in,0in
20220504,19:51,64,52,65%,3mph,0mph,29.9in,0in
20220504,20:51,64,53,67%,0mph,0mph,29.93in,0in
20220504,21:51,63,52,67%,6mph,0mph,29.95in,0in
20220504,22:51,58,51,78%,6mph,0mph,29.97in,0in
20220504,23:51,60,52,75%,8mph,0mph,29.98in,0in
20220505,00:51,60,51,72%,8mph,0mph,29.99in,0in
20220505,01:51,59,50,72%,10mph,0mph,29.99in,0in
20220505,02:51,59,50,72%,10mph,0mph,29.99in,0in
20220505,03:51,58,49,72%,13mph,0mph,30.0in,0in
20220505,04:51,57,49,74%,13mph,0mph,30.0in,0in
20220505,05:51,57,49,74%,10mph,0mph,30.01in,0in
20220505,06:51,57,48,72%,7mph,0mph,30.04in,0in
20220505,07:51,59,47,64%,8mph,0mph,30.05in,0in
20220505,08:51,61,45,56%,16mph,0mph,30.08in,0in
20220505,09:51,62,44,52%,12mph,0mph,30.08in,0in
20220505,10:51,63,42,46%,10mph,0mph,30.08in,0in
20220505,11:51,66,40,38%,6mph,0mph,30.07in,0in
20220505,12:51,67,40,37%,7mph,0mph,30.05in,0in
20220505,13:51,69,36,30%,5mph,0mph,30.04in,0in
20220505,14:51,70,37,30%,7mph,0mph,30.03in,0in
20220505,15:51,70,37,30%,8mph,0mph,30.01in,0in
20220505,16:51,71,37,29%,6mph,0mph,29.99in,0in
20220505,17:51,68,44,42%,12mph,0mph,29.99in,0in
20220505,18:51,66,43,43%,14mph,0mph,30.0in,0in
20220505,19:51,63,42,46%,10mph,0mph,30.0in,0in
20220505,20:51,63,43,48%,7mph,0mph,30.0in,0in
20220505,21:51,63,44,50%,5mph,0mph,30.0in,0in
20220505,22:51,63,44,50%,7mph,0mph,30.0in,0in
20220505,23:51,63,43,48%,7mph,0mph,30.01in,0in
20220506,00:51,62,44,52%,10mph,0mph,29.98in,0in
20220506,01:51,61,44,54%,6mph,0mph,29.96in,0in
20220506,02:51,61,44,54%,6mph,0mph,29.96in,0in
20220506,03:51,60,45,57%,8mph,0mph,29.97in,0in
20220506,04:51,60,46,60%,7mph,0mph,29.94in,0in
20220506,05:51,60,47,62%,6mph,0mph,29.94in,0in
20220506,06:51,60,48,64%,3mph,0mph,29.94in,0in
20220506,07:51,57,47,69%,8mph,0mph,29.96in,0.0in
20220506,08:51,57,49,74%,5mph,0mph,29.97in,0.03in
20220506,09:51,56,51,84%,10mph,0mph,29.94in,0.01in
20220506,10:51,55,51,86%,6mph,0mph,29.93in,0.0in
20220506,11:51,56,51,84%,6mph,0mph,29.94in,0.02in
20220506,12:51,57,52,83%,9mph,0mph,29.92in,0.01in
20220506,13:51,56,52,87%,9mph,0mph,29.9in,0.03in
20220506,14:51,56,52,87%,9mph,0mph,29.9in,0.04in
20220506,15:51,56,50,80%,9mph,0mph,29.88in,0.05in
20220506,16:51,55,48,77%,16mph,0mph,29.88in,0.04in
20220506,17:51,53,48,83%,10mph,0mph,29.87in,0.03in
20220506,18:51,52,46,80%,10mph,0mph,29.83in,0.06in
20220506,19:51,53,47,80%,13mph,0mph,29.83in,0.05in
20220506,20:51,51,47,86%,10mph,0mph,29.84in,0.11in
20220506,21:51,51,47,86%,7mph,0mph,29.84in,0.07in
20220506,22:51,50,46,86%,9mph,0mph,29.84in,0.07in
20220506,23:51,50,46,86%,10mph,0mph,29.81in,0.08in
20220507,00:51,50,46,86%,13mph,0mph,29.8in,0.04in
20220507,01:51,50,46,86%,16mph,0mph,29.78in,0.04in
20220507,02:51,50,47,89%,14mph,0mph,29.75in,0.05in
20220507,03:51,51,48,89%,18mph,0mph,29.72in,0.03in
20220507,04:51,51,48,89%,16mph,0mph,29.73in,0.04in
20220507,05:51,51,47,86%,14mph,0mph,29.75in,0.05in
20220507,06:51,51,47,86%,17mph,0mph,29.74in,0.03in
20220507,07:51,51,46,83%,21mph,26mph,29.76in,0.01in
20220507,08:51,51,47,86%,22mph,0mph,29.76in,0.06in
20220507,09:51,51,46,83%,15mph,25mph,29.78in,0.03in
20220507,10:51,49,45,86%,26mph,38mph,29.79in,0.02in
20220507,11:51,49,44,83%,29mph,39mph,29.81in,0.08in
20220507,12:51,48,43,83%,22mph,31mph,29.83in,0.17in
20220507,13:51,48,43,83%,22mph,0mph,29.85in,0.26in
