current_date,Time,Temperature,Dew Point,Humidity,Wind,Wind speed,Wind Gust,Pressure,Precip,Condition
20220606,5:51 AM,66°„F,38°„F,36%,CALM,0mph,Nonemph,30.0in,0in,Fair
20220606,6:51 AM,66°„F,50°„F,56%,NE,6mph,Nonemph,30.01in,0in,Fair
20220606,7:51 AM,69°„F,46°„F,44%,CALM,0mph,Nonemph,30.03in,0in,Fair
20220606,8:51 AM,71°„F,43°„F,36%,CALM,0mph,Nonemph,30.02in,0in,Fair
20220606,9:51 AM,74°„F,43°„F,33%,NNW,3mph,Nonemph,30.02in,0in,Fair
20220606,10:51 AM,77°„F,44°„F,31%,NW,3mph,Nonemph,30.02in,0in,Fair
20220606,11:51 AM,77°„F,41°„F,28%,CALM,0mph,Nonemph,30.02in,0in,Fair
20220606,12:51 PM,79°„F,41°„F,26%,SW,7mph,Nonemph,30.02in,0in,Fair
20220606,1:51 PM,80°„F,38°„F,22%,SSW,6mph,Nonemph,30.01in,0in,Fair
20220606,2:51 PM,81°„F,40°„F,23%,VAR,5mph,17mph,30.01in,0in,Fair
20220606,3:51 PM,80°„F,46°„F,30%,S,14mph,24mph,30.0in,0in,Partly Cloudy
20220606,4:51 PM,78°„F,45°„F,31%,S,17mph,Nonemph,30.0in,0in,Partly Cloudy
20220606,5:51 PM,77°„F,42°„F,29%,SSE,17mph,Nonemph,29.99in,0in,Mostly Cloudy
20220606,6:51 PM,75°„F,44°„F,33%,S,15mph,23mph,30.0in,0in,Mostly Cloudy
20220606,7:51 PM,73°„F,46°„F,38%,S,13mph,Nonemph,30.0in,0in,Mostly Cloudy
20220606,8:51 PM,72°„F,47°„F,41%,S,12mph,Nonemph,30.0in,0in,Mostly Cloudy
20220606,9:51 PM,71°„F,49°„F,45%,S,9mph,Nonemph,30.02in,0in,Mostly Cloudy
20220606,10:51 PM,72°„F,42°„F,34%,SSW,12mph,Nonemph,30.04in,0in,Partly Cloudy
20220606,11:51 PM,71°„F,41°„F,34%,SW,9mph,Nonemph,30.04in,0in,Partly Cloudy
20220607,12:51 AM,70°„F,40°„F,33%,SSW,10mph,Nonemph,30.04in,0in,Partly Cloudy
20220607,1:51 AM,68°„F,41°„F,37%,SSW,10mph,Nonemph,30.03in,0in,Partly Cloudy
20220607,2:51 AM,67°„F,43°„F,42%,SSW,8mph,Nonemph,30.03in,0in,Partly Cloudy
20220607,3:51 AM,66°„F,45°„F,47%,SSW,6mph,Nonemph,30.03in,0in,Partly Cloudy
20220607,4:51 AM,65°„F,46°„F,50%,SSW,7mph,Nonemph,30.03in,0in,Fair
20220607,5:51 AM,65°„F,48°„F,54%,S,6mph,Nonemph,30.04in,0in,Partly Cloudy
20220607,6:51 AM,66°„F,53°„F,63%,SSW,8mph,Nonemph,30.05in,0in,Partly Cloudy
20220607,7:51 AM,69°„F,54°„F,58%,S,10mph,Nonemph,30.05in,0in,Mostly Cloudy
20220607,8:51 AM,73°„F,56°„F,55%,S,12mph,Nonemph,30.04in,0in,Mostly Cloudy
20220607,9:51 AM,73°„F,57°„F,57%,S,12mph,23mph,30.03in,0in,Mostly Cloudy
20220607,10:51 AM,74°„F,59°„F,59%,SSE,15mph,Nonemph,30.03in,0in,Fair
20220607,11:51 AM,74°„F,59°„F,59%,S,16mph,Nonemph,30.01in,0in,Mostly Cloudy
20220607,12:51 PM,77°„F,59°„F,54%,S,18mph,28mph,30.01in,0in,Mostly Cloudy
20220607,1:51 PM,77°„F,58°„F,52%,S,24mph,33mph,30.0in,0in,Mostly Cloudy / Windy
20220607,2:51 PM,75°„F,57°„F,53%,S,23mph,32mph,29.99in,0in,Mostly Cloudy / Windy
20220607,3:51 PM,74°„F,58°„F,57%,S,17mph,30mph,29.97in,0in,Mostly Cloudy
20220607,4:51 PM,73°„F,57°„F,57%,S,23mph,35mph,29.96in,0in,Mostly Cloudy / Windy
20220607,5:51 PM,72°„F,59°„F,64%,S,20mph,37mph,29.95in,0.0in,Mostly Cloudy
20220607,6:51 PM,71°„F,59°„F,66%,S,28mph,36mph,29.94in,0in,Cloudy / Windy
20220607,7:51 PM,70°„F,59°„F,68%,S,20mph,29mph,29.93in,0in,Cloudy
20220607,8:51 PM,70°„F,59°„F,68%,S,20mph,30mph,29.93in,0.0in,Light Rain
20220607,9:51 PM,68°„F,61°„F,78%,S,21mph,28mph,29.93in,0.03in,Light Rain / Windy
20220607,10:51 PM,68°„F,61°„F,78%,S,16mph,22mph,29.92in,0.01in,Cloudy
20220607,11:51 PM,67°„F,62°„F,84%,S,16mph,25mph,29.91in,0.0in,Cloudy
20220608,12:51 AM,67°„F,62°„F,84%,S,16mph,Nonemph,29.88in,0.01in,Light Rain
20220608,1:20 AM,67°„F,63°„F,87%,S,14mph,20mph,29.88in,0.0in,Cloudy
20220608,1:42 AM,67°„F,63°„F,87%,S,16mph,21mph,29.87in,0.0in,Cloudy
20220608,1:51 AM,68°„F,63°„F,84%,S,13mph,Nonemph,29.86in,0.0in,Cloudy
20220608,2:24 AM,68°„F,63°„F,84%,S,12mph,Nonemph,29.85in,0.0in,Light Rain
20220608,2:51 AM,68°„F,64°„F,87%,S,9mph,Nonemph,29.85in,0.0in,Light Rain
20220608,3:51 AM,69°„F,65°„F,87%,SSW,9mph,Nonemph,29.83in,0.0in,Cloudy
20220608,4:09 AM,69°„F,65°„F,87%,S,10mph,Nonemph,29.83in,0in,Cloudy
20220608,4:21 AM,70°„F,65°„F,84%,WSW,6mph,Nonemph,29.83in,0.0in,Light Rain
20220608,4:51 AM,71°„F,66°„F,84%,SW,8mph,Nonemph,29.83in,0.0in,Cloudy
20220608,5:07 AM,71°„F,66°„F,84%,SW,12mph,Nonemph,29.83in,0in,Cloudy
20220608,5:51 AM,71°„F,66°„F,84%,SW,9mph,Nonemph,29.83in,0in,Mostly Cloudy
20220608,6:51 AM,72°„F,66°„F,81%,SW,9mph,Nonemph,29.84in,0in,Mostly Cloudy
20220608,7:18 AM,72°„F,65°„F,78%,WSW,13mph,Nonemph,29.84in,0in,Mostly Cloudy
20220608,7:51 AM,73°„F,65°„F,76%,WSW,9mph,Nonemph,29.85in,0in,Mostly Cloudy
20220608,8:51 AM,75°„F,64°„F,69%,WSW,10mph,Nonemph,29.86in,0in,Partly Cloudy
20220608,9:51 AM,76°„F,61°„F,60%,WNW,14mph,Nonemph,29.85in,0in,Partly Cloudy
20220608,10:51 AM,79°„F,59°„F,50%,W,13mph,21mph,29.86in,0in,Partly Cloudy
20220608,11:18 AM,78°„F,61°„F,56%,NNW,10mph,Nonemph,29.86in,0in,Partly Cloudy
20220608,11:51 AM,79°„F,59°„F,50%,WNW,10mph,Nonemph,29.85in,0in,Partly Cloudy
20220608,12:51 PM,82°„F,53°„F,37%,W,15mph,Nonemph,29.86in,0in,Mostly Cloudy
20220608,1:51 PM,82°„F,52°„F,35%,WNW,9mph,Nonemph,29.84in,0in,Mostly Cloudy
20220608,2:51 PM,83°„F,51°„F,33%,W,8mph,17mph,29.83in,0in,Mostly Cloudy
20220608,3:51 PM,83°„F,48°„F,29%,WNW,9mph,20mph,29.83in,0in,Partly Cloudy
20220608,4:51 PM,84°„F,48°„F,28%,W,12mph,17mph,29.81in,0in,Partly Cloudy
20220608,5:51 PM,83°„F,48°„F,29%,WNW,6mph,Nonemph,29.81in,0in,Partly Cloudy
20220608,6:51 PM,84°„F,45°„F,25%,WSW,6mph,Nonemph,29.81in,0in,Partly Cloudy
20220608,7:51 PM,79°„F,62°„F,56%,S,10mph,Nonemph,29.81in,0in,Partly Cloudy
20220608,8:51 PM,74°„F,64°„F,71%,S,6mph,Nonemph,29.8in,0in,Partly Cloudy
20220608,9:51 PM,74°„F,65°„F,73%,VAR,6mph,Nonemph,29.81in,0in,Mostly Cloudy
20220608,10:51 PM,74°„F,65°„F,73%,SE,7mph,Nonemph,29.8in,0in,Cloudy
20220608,11:42 PM,73°„F,66°„F,79%,SE,9mph,Nonemph,29.78in,0in,Cloudy
20220608,11:51 PM,72°„F,66°„F,81%,SSE,8mph,Nonemph,29.78in,0in,Cloudy
20220609,12:44 AM,72°„F,66°„F,81%,SSE,7mph,Nonemph,29.76in,0in,Cloudy
20220609,12:51 AM,72°„F,66°„F,81%,VAR,6mph,Nonemph,29.75in,0in,Cloudy
20220609,1:51 AM,71°„F,66°„F,84%,SSE,9mph,Nonemph,29.73in,0.02in,Rain
20220609,2:06 AM,71°„F,67°„F,87%,SE,9mph,Nonemph,29.71in,0.03in,Rain
20220609,2:27 AM,70°„F,67°„F,90%,SE,7mph,Nonemph,29.7in,0.07in,Light Rain
20220609,2:39 AM,70°„F,67°„F,90%,SSE,10mph,Nonemph,29.69in,0.07in,T-Storm
20220609,2:51 AM,70°„F,67°„F,90%,SE,10mph,Nonemph,29.69in,0.12in,Light Rain with Thunder
20220609,3:01 AM,70°„F,67°„F,90%,SSE,9mph,Nonemph,29.68in,0.01in,Light Rain
20220609,3:51 AM,70°„F,67°„F,90%,SSE,8mph,Nonemph,29.65in,0.09in,Light Rain
20220609,4:44 AM,70°„F,67°„F,90%,S,13mph,Nonemph,29.6in,0.01in,Light Rain
20220609,4:51 AM,70°„F,67°„F,90%,S,13mph,Nonemph,29.6in,0.04in,Rain
20220609,5:12 AM,70°„F,67°„F,90%,S,16mph,22mph,29.58in,0.05in,T-Storm
20220609,5:19 AM,70°„F,67°„F,90%,S,18mph,25mph,29.58in,0.07in,Heavy T-Storm
20220609,5:26 AM,69°„F,67°„F,93%,S,13mph,23mph,29.57in,0.29in,T-Storm
20220609,5:46 AM,70°„F,66°„F,88%,S,15mph,23mph,29.57in,0.35in,T-Storm
20220609,5:51 AM,70°„F,67°„F,90%,S,12mph,Nonemph,29.57in,0.36in,T-Storm
20220609,6:06 AM,70°„F,67°„F,90%,SSW,14mph,20mph,29.58in,0.04in,T-Storm
20220609,6:18 AM,70°„F,67°„F,90%,S,18mph,25mph,29.57in,0.06in,Light Rain
20220609,6:27 AM,70°„F,66°„F,87%,S,15mph,25mph,29.56in,0.06in,Light Rain
20220609,6:51 AM,70°„F,66°„F,87%,SW,9mph,Nonemph,29.56in,0.07in,Light Rain
20220609,7:51 AM,73°„F,67°„F,81%,SSW,12mph,20mph,29.58in,0.0in,Cloudy
20220609,8:22 AM,73°„F,66°„F,79%,SSW,13mph,Nonemph,29.57in,0in,Mostly Cloudy
20220609,8:51 AM,75°„F,68°„F,79%,SW,13mph,20mph,29.57in,0in,Mostly Cloudy
20220609,9:46 AM,77°„F,64°„F,65%,WSW,14mph,23mph,29.56in,0in,Mostly Cloudy
20220609,9:51 AM,77°„F,65°„F,66%,SW,16mph,25mph,29.56in,0in,Mostly Cloudy
20220609,10:01 AM,79°„F,64°„F,60%,W,12mph,25mph,29.56in,0in,Mostly Cloudy
20220609,10:51 AM,80°„F,63°„F,56%,WSW,10mph,20mph,29.56in,0in,Mostly Cloudy
20220609,11:51 AM,82°„F,59°„F,45%,W,16mph,31mph,29.56in,0in,Partly Cloudy
20220609,12:51 PM,83°„F,54°„F,37%,WSW,20mph,29mph,29.56in,0in,Partly Cloudy
20220609,1:51 PM,83°„F,54°„F,37%,W,22mph,32mph,29.57in,0in,Partly Cloudy / Windy
20220609,2:51 PM,83°„F,53°„F,36%,W,21mph,29mph,29.58in,0in,Partly Cloudy / Windy
20220609,3:51 PM,82°„F,55°„F,39%,W,14mph,21mph,29.59in,0in,Partly Cloudy
20220609,4:51 PM,81°„F,52°„F,36%,NW,14mph,25mph,29.59in,0in,Mostly Cloudy
20220609,5:51 PM,79°„F,53°„F,40%,NW,20mph,28mph,29.61in,0in,Mostly Cloudy
20220609,6:51 PM,77°„F,52°„F,42%,NW,23mph,29mph,29.64in,0in,Mostly Cloudy / Windy
20220609,7:51 PM,76°„F,50°„F,40%,WNW,17mph,26mph,29.68in,0in,Partly Cloudy
20220609,8:51 PM,73°„F,52°„F,48%,NW,12mph,Nonemph,29.71in,0in,Partly Cloudy
20220609,9:51 PM,72°„F,51°„F,48%,NW,18mph,24mph,29.73in,0in,Mostly Cloudy
20220609,10:51 PM,70°„F,52°„F,53%,NW,16mph,Nonemph,29.74in,0in,Mostly Cloudy
20220609,11:51 PM,68°„F,49°„F,50%,NW,20mph,28mph,29.77in,0in,Mostly Cloudy
20220610,12:51 AM,66°„F,50°„F,56%,NW,13mph,Nonemph,29.77in,0in,Mostly Cloudy
20220610,1:51 AM,66°„F,49°„F,54%,WNW,13mph,Nonemph,29.77in,0in,Partly Cloudy
20220610,2:51 AM,66°„F,49°„F,54%,WNW,14mph,Nonemph,29.77in,0in,Partly Cloudy
20220610,3:51 AM,65°„F,50°„F,58%,WNW,12mph,Nonemph,29.77in,0in,Partly Cloudy
20220610,4:51 AM,65°„F,49°„F,56%,WNW,13mph,Nonemph,29.77in,0in,Fair
20220610,5:51 AM,64°„F,50°„F,60%,WNW,8mph,Nonemph,29.78in,0in,Fair
20220610,6:51 AM,65°„F,51°„F,61%,WNW,12mph,Nonemph,29.79in,0in,Fair
20220610,7:51 AM,66°„F,51°„F,59%,NW,14mph,Nonemph,29.81in,0in,Fair
20220610,8:51 AM,68°„F,51°„F,55%,NW,12mph,Nonemph,29.82in,0in,Fair
20220610,9:51 AM,71°„F,50°„F,47%,NW,9mph,Nonemph,29.82in,0in,Mostly Cloudy
20220610,10:51 AM,73°„F,46°„F,38%,NW,13mph,16mph,29.84in,0in,Mostly Cloudy
20220610,11:51 AM,75°„F,47°„F,37%,WSW,10mph,Nonemph,29.84in,0in,Mostly Cloudy
20220610,12:51 PM,76°„F,45°„F,33%,NW,10mph,20mph,29.82in,0in,Mostly Cloudy
20220610,1:51 PM,78°„F,43°„F,29%,WSW,15mph,23mph,29.81in,0in,Partly Cloudy
20220610,2:51 PM,78°„F,44°„F,30%,WNW,16mph,22mph,29.8in,0in,Partly Cloudy
20220610,3:51 PM,78°„F,45°„F,31%,NW,9mph,Nonemph,29.79in,0in,Partly Cloudy
20220610,4:51 PM,79°„F,42°„F,27%,WNW,14mph,20mph,29.8in,0in,Mostly Cloudy
20220610,5:51 PM,77°„F,43°„F,30%,WNW,8mph,Nonemph,29.81in,0in,Mostly Cloudy
20220610,6:51 PM,77°„F,44°„F,31%,WNW,10mph,Nonemph,29.81in,0in,Mostly Cloudy
20220610,7:51 PM,75°„F,49°„F,40%,WNW,7mph,Nonemph,29.82in,0in,Mostly Cloudy
20220610,8:51 PM,75°„F,47°„F,37%,W,6mph,Nonemph,29.83in,0in,Mostly Cloudy
20220610,9:51 PM,75°„F,47°„F,37%,VAR,3mph,Nonemph,29.85in,0in,Mostly Cloudy
20220610,10:51 PM,75°„F,47°„F,37%,WNW,5mph,Nonemph,29.86in,0in,Cloudy
20220610,11:51 PM,75°„F,47°„F,37%,W,3mph,Nonemph,29.87in,0in,Cloudy
20220611,12:51 AM,73°„F,48°„F,41%,CALM,0mph,Nonemph,29.87in,0in,Cloudy
20220611,1:51 AM,75°„F,46°„F,36%,CALM,0mph,Nonemph,29.86in,0in,Cloudy
20220611,2:51 AM,70°„F,55°„F,59%,NE,7mph,Nonemph,29.87in,0in,Cloudy
20220611,3:51 AM,69°„F,54°„F,58%,E,5mph,Nonemph,29.86in,0in,Cloudy
20220611,4:51 AM,66°„F,56°„F,70%,E,6mph,Nonemph,29.86in,0in,Mostly Cloudy
20220611,5:51 AM,66°„F,56°„F,70%,ENE,7mph,Nonemph,29.87in,0in,Mostly Cloudy
20220611,6:51 AM,66°„F,54°„F,65%,NE,7mph,Nonemph,29.88in,0in,Mostly Cloudy
20220611,7:51 AM,67°„F,53°„F,61%,ENE,9mph,Nonemph,29.9in,0in,Mostly Cloudy
20220611,8:51 AM,68°„F,53°„F,59%,NE,7mph,Nonemph,29.91in,0in,Mostly Cloudy
20220611,9:51 AM,70°„F,52°„F,53%,NE,8mph,Nonemph,29.91in,0in,Mostly Cloudy
20220611,10:51 AM,71°„F,52°„F,51%,NE,8mph,Nonemph,29.91in,0in,Mostly Cloudy
20220611,11:51 AM,70°„F,52°„F,53%,NE,9mph,Nonemph,29.91in,0in,Cloudy
20220611,12:51 PM,70°„F,50°„F,49%,NE,7mph,Nonemph,29.91in,0in,Cloudy
20220611,1:51 PM,72°„F,49°„F,44%,ENE,12mph,Nonemph,29.9in,0in,Cloudy
20220611,2:51 PM,71°„F,54°„F,55%,ENE,6mph,Nonemph,29.89in,0in,Cloudy
20220611,3:51 PM,72°„F,57°„F,59%,S,12mph,Nonemph,29.9in,0in,Cloudy
20220611,3:58 PM,70°„F,57°„F,63%,WSW,10mph,18mph,29.91in,0.07in,Heavy Rain
20220611,4:07 PM,67°„F,56°„F,68%,N,7mph,Nonemph,29.9in,0.23in,Light Rain
20220611,4:51 PM,72°„F,56°„F,57%,S,10mph,Nonemph,29.88in,0.23in,Mostly Cloudy
20220611,5:51 PM,72°„F,53°„F,51%,S,7mph,Nonemph,29.87in,0in,Mostly Cloudy
20220611,6:51 PM,73°„F,53°„F,49%,SSW,8mph,Nonemph,29.88in,0in,Mostly Cloudy
20220611,7:51 PM,73°„F,55°„F,53%,SSW,9mph,Nonemph,29.89in,0in,Mostly Cloudy
20220611,8:51 PM,72°„F,50°„F,46%,SSW,10mph,Nonemph,29.9in,0in,Mostly Cloudy
20220611,9:51 PM,71°„F,51°„F,49%,SW,9mph,Nonemph,29.92in,0in,Mostly Cloudy
20220611,10:51 PM,70°„F,53°„F,55%,SW,6mph,Nonemph,29.93in,0in,Partly Cloudy
20220611,11:51 PM,69°„F,53°„F,57%,SW,9mph,Nonemph,29.93in,0in,Fair
20220612,12:51 AM,68°„F,54°„F,61%,SW,10mph,Nonemph,29.93in,0in,Fair
20220612,1:51 AM,67°„F,55°„F,66%,SW,8mph,Nonemph,29.94in,0in,Partly Cloudy
20220612,2:51 AM,67°„F,54°„F,63%,SW,6mph,Nonemph,29.94in,0in,Partly Cloudy
20220612,3:51 AM,67°„F,55°„F,66%,SSW,6mph,Nonemph,29.94in,0in,Mostly Cloudy
20220612,4:51 AM,67°„F,55°„F,66%,SSW,3mph,Nonemph,29.95in,0in,Mostly Cloudy
20220612,5:51 AM,67°„F,55°„F,66%,SSW,3mph,Nonemph,29.95in,0in,Cloudy
20220612,6:51 AM,68°„F,56°„F,65%,S,5mph,Nonemph,29.96in,0in,Mostly Cloudy
20220612,7:51 AM,68°„F,58°„F,70%,S,9mph,Nonemph,29.97in,0.04in,Light Rain
20220612,8:51 AM,65°„F,58°„F,78%,S,9mph,Nonemph,29.98in,0.02in,Light Rain
20220612,9:51 AM,65°„F,58°„F,78%,VAR,6mph,Nonemph,29.97in,0.01in,Light Rain
20220612,9:57 AM,65°„F,59°„F,81%,S,7mph,Nonemph,29.97in,0.0in,Light Rain
20220612,10:51 AM,66°„F,59°„F,78%,SSW,9mph,Nonemph,29.98in,0.0in,Light Rain
20220612,11:37 AM,65°„F,60°„F,84%,S,12mph,Nonemph,29.97in,0.0in,Light Rain
20220612,11:51 AM,66°„F,61°„F,84%,S,16mph,22mph,29.96in,0.01in,Light Rain
20220612,11:55 AM,66°„F,61°„F,84%,S,14mph,22mph,29.96in,0.0in,Light Rain
20220612,12:15 PM,66°„F,62°„F,87%,S,16mph,Nonemph,29.97in,0.0in,Light Rain
20220612,12:51 PM,68°„F,62°„F,81%,SSW,14mph,20mph,29.96in,0.0in,Cloudy
20220612,1:11 PM,68°„F,62°„F,81%,S,15mph,Nonemph,29.96in,0in,Mostly Cloudy
20220612,1:51 PM,70°„F,61°„F,73%,S,14mph,Nonemph,29.95in,0in,Mostly Cloudy
20220612,2:15 PM,71°„F,61°„F,70%,S,10mph,Nonemph,29.94in,0in,Cloudy
20220612,2:51 PM,73°„F,61°„F,66%,S,12mph,Nonemph,29.93in,0in,Mostly Cloudy
20220612,3:23 PM,73°„F,61°„F,66%,SSE,14mph,21mph,29.93in,0in,Mostly Cloudy
20220612,3:51 PM,71°„F,61°„F,70%,S,15mph,24mph,29.92in,0in,Mostly Cloudy
20220612,4:51 PM,73°„F,63°„F,71%,S,15mph,21mph,29.91in,0in,Mostly Cloudy
20220612,5:06 PM,73°„F,62°„F,68%,S,13mph,Nonemph,29.91in,0in,Mostly Cloudy
20220612,5:51 PM,72°„F,63°„F,73%,S,13mph,Nonemph,29.9in,0in,Mostly Cloudy
20220612,6:51 PM,71°„F,63°„F,75%,S,13mph,Nonemph,29.91in,0in,Mostly Cloudy
20220612,7:51 PM,71°„F,63°„F,75%,S,9mph,Nonemph,29.9in,0in,Mostly Cloudy
20220612,8:51 PM,70°„F,63°„F,78%,S,8mph,Nonemph,29.89in,0in,Mostly Cloudy
20220612,9:51 PM,70°„F,64°„F,81%,S,8mph,Nonemph,29.9in,0in,Mostly Cloudy
20220612,10:51 PM,70°„F,64°„F,81%,S,10mph,Nonemph,29.89in,0in,Mostly Cloudy
20220612,11:51 PM,70°„F,64°„F,81%,S,7mph,Nonemph,29.88in,0.0in,Light Rain
20220613,12:51 AM,69°„F,64°„F,84%,S,8mph,Nonemph,29.87in,0.0in,Mostly Cloudy
20220613,1:51 AM,69°„F,64°„F,84%,SSW,9mph,Nonemph,29.87in,0.0in,Mostly Cloudy
20220613,1:58 AM,70°„F,64°„F,81%,SW,12mph,Nonemph,29.87in,0in,Thunder in the Vicinity
20220613,2:19 AM,71°„F,65°„F,81%,W,12mph,Nonemph,29.88in,0.0in,Cloudy
20220613,2:51 AM,71°„F,65°„F,81%,WSW,8mph,Nonemph,29.88in,0.0in,Mostly Cloudy
20220613,3:51 AM,70°„F,65°„F,84%,NNW,3mph,Nonemph,29.87in,0in,Mostly Cloudy
20220613,4:51 AM,70°„F,65°„F,84%,NNW,3mph,Nonemph,29.87in,0in,Mostly Cloudy
20220613,5:51 AM,69°„F,65°„F,87%,CALM,0mph,Nonemph,29.88in,0in,Mostly Cloudy
20220613,6:51 AM,71°„F,67°„F,87%,CALM,0mph,Nonemph,29.87in,0in,Mostly Cloudy
20220613,7:51 AM,73°„F,65°„F,76%,CALM,0mph,Nonemph,29.9in,0in,Partly Cloudy
20220613,8:51 AM,76°„F,65°„F,69%,CALM,0mph,Nonemph,29.9in,0in,Partly Cloudy
20220613,9:51 AM,79°„F,65°„F,62%,CALM,0mph,Nonemph,29.9in,0in,Mostly Cloudy
20220613,10:51 AM,79°„F,64°„F,60%,E,5mph,Nonemph,29.9in,0in,Mostly Cloudy
20220613,11:51 AM,82°„F,64°„F,54%,ENE,5mph,Nonemph,29.88in,0in,Mostly Cloudy
20220613,12:51 PM,83°„F,61°„F,47%,NW,6mph,Nonemph,29.87in,0in,Mostly Cloudy
20220613,1:51 PM,83°„F,66°„F,56%,SSE,9mph,Nonemph,29.87in,0in,Mostly Cloudy
20220613,2:51 PM,81°„F,66°„F,60%,SSE,12mph,Nonemph,29.85in,0in,Mostly Cloudy
20220613,3:51 PM,85°„F,65°„F,51%,VAR,6mph,Nonemph,29.83in,0in,Mostly Cloudy
20220613,4:51 PM,83°„F,67°„F,58%,SSE,9mph,Nonemph,29.83in,0in,Mostly Cloudy
20220613,5:51 PM,83°„F,67°„F,58%,ESE,9mph,Nonemph,29.83in,0in,Mostly Cloudy
20220613,6:51 PM,84°„F,66°„F,55%,E,7mph,Nonemph,29.83in,0in,Mostly Cloudy
20220613,7:51 PM,81°„F,66°„F,60%,NE,3mph,Nonemph,29.85in,0in,Mostly Cloudy
20220613,8:51 PM,82°„F,60°„F,47%,VAR,6mph,Nonemph,29.85in,0in,Mostly Cloudy
20220613,9:51 PM,80°„F,52°„F,38%,NNE,6mph,Nonemph,29.88in,0in,Mostly Cloudy
20220613,10:51 PM,78°„F,47°„F,33%,NNW,8mph,Nonemph,29.89in,0in,Partly Cloudy
20220613,11:51 PM,77°„F,43°„F,30%,NNW,7mph,Nonemph,29.89in,0in,Mostly Cloudy
20220614,12:51 AM,73°„F,47°„F,39%,NNE,6mph,Nonemph,29.89in,0in,Fair
20220614,1:51 AM,72°„F,48°„F,43%,NNE,7mph,Nonemph,29.88in,0in,Cloudy
20220614,2:51 AM,71°„F,49°„F,45%,N,5mph,Nonemph,29.89in,0in,Cloudy
20220614,3:51 AM,69°„F,51°„F,53%,NE,7mph,Nonemph,29.89in,0in,Cloudy
20220614,4:51 AM,69°„F,49°„F,49%,NE,7mph,Nonemph,29.88in,0in,Cloudy
20220614,5:51 AM,69°„F,47°„F,45%,NNE,9mph,Nonemph,29.88in,0in,Mostly Cloudy
20220614,6:51 AM,68°„F,50°„F,52%,NE,8mph,Nonemph,29.89in,0in,Mostly Cloudy
20220614,7:51 AM,68°„F,50°„F,52%,NE,6mph,Nonemph,29.92in,0in,Mostly Cloudy
20220614,8:51 AM,69°„F,50°„F,51%,ENE,8mph,Nonemph,29.92in,0in,Cloudy
20220614,9:51 AM,69°„F,51°„F,53%,NE,7mph,Nonemph,29.92in,0in,Cloudy
20220614,10:51 AM,72°„F,52°„F,49%,ENE,12mph,Nonemph,29.89in,0in,Mostly Cloudy
20220614,11:51 AM,73°„F,52°„F,48%,ENE,8mph,Nonemph,29.9in,0in,Mostly Cloudy
20220614,12:51 PM,76°„F,50°„F,40%,VAR,3mph,Nonemph,29.89in,0in,Mostly Cloudy
20220614,1:51 PM,79°„F,48°„F,34%,WNW,6mph,Nonemph,29.88in,0in,Mostly Cloudy
20220614,2:51 PM,80°„F,50°„F,35%,N,8mph,Nonemph,29.89in,0in,Mostly Cloudy
20220614,3:51 PM,81°„F,51°„F,35%,VAR,3mph,Nonemph,29.87in,0in,Mostly Cloudy
20220614,4:51 PM,81°„F,51°„F,35%,N,8mph,Nonemph,29.86in,0in,Mostly Cloudy
20220614,5:51 PM,83°„F,52°„F,34%,NNW,3mph,Nonemph,29.85in,0in,Mostly Cloudy
20220614,6:51 PM,80°„F,54°„F,40%,NNE,9mph,Nonemph,29.85in,0in,Mostly Cloudy
20220614,7:51 PM,79°„F,55°„F,44%,NNE,9mph,Nonemph,29.86in,0in,Partly Cloudy
20220614,8:51 PM,76°„F,56°„F,50%,NE,7mph,Nonemph,29.88in,0in,Partly Cloudy
20220614,9:51 PM,75°„F,55°„F,50%,NNE,3mph,Nonemph,29.92in,0in,Fair
20220614,10:51 PM,76°„F,52°„F,43%,N,5mph,Nonemph,29.92in,0in,Fair
20220614,11:51 PM,76°„F,52°„F,43%,CALM,0mph,Nonemph,29.94in,0in,Fair
20220615,12:51 AM,72°„F,56°„F,57%,NW,7mph,Nonemph,29.94in,0in,Fair
20220615,1:51 AM,73°„F,56°„F,55%,NW,5mph,Nonemph,29.95in,0in,Fair
20220615,2:51 AM,71°„F,55°„F,57%,N,3mph,Nonemph,29.95in,0in,Fair
20220615,3:51 AM,69°„F,56°„F,63%,E,3mph,Nonemph,29.96in,0in,Fair
20220615,4:51 AM,68°„F,56°„F,65%,CALM,0mph,Nonemph,29.97in,0in,Fair
20220615,5:51 AM,68°„F,57°„F,68%,NE,5mph,Nonemph,29.99in,0in,Mostly Cloudy
20220615,6:51 AM,70°„F,56°„F,61%,ENE,5mph,Nonemph,30.01in,0in,Mostly Cloudy
20220615,7:51 AM,72°„F,55°„F,55%,NE,6mph,Nonemph,30.02in,0in,Mostly Cloudy
20220615,8:51 AM,72°„F,55°„F,55%,NE,9mph,Nonemph,30.05in,0in,Mostly Cloudy
20220615,9:51 AM,73°„F,54°„F,51%,NE,12mph,Nonemph,30.07in,0in,Mostly Cloudy
20220615,10:51 AM,75°„F,55°„F,50%,NE,10mph,Nonemph,30.06in,0in,Mostly Cloudy
20220615,11:51 AM,78°„F,55°„F,45%,NE,12mph,21mph,30.08in,0in,Mostly Cloudy
20220615,12:51 PM,80°„F,55°„F,42%,NE,14mph,23mph,30.08in,0in,Partly Cloudy
20220615,1:51 PM,77°„F,56°„F,48%,SE,13mph,18mph,30.09in,0in,Mostly Cloudy
